,artwork_url,attachments_uri,bpm,comment_count,commentable,created_at,download_count,download_url,downloadable,duration,embeddable_by,favoritings_count,genre,id,isrc,key_signature,kind,label_id,label_name,last_modified,license,likes_count,original_content_size,original_format,permalink,permalink_url,playback_count,purchase_title,purchase_url,release,release_day,release_month,release_year,reposts_count,sharing,state,stream_url,streamable,tag_list,title,track_type,uri,user,user_favorite,user_id,user_playback_count,video_url,waveform_url
10,https://i1.sndcdn.com/artworks-000035103867-wxf294-large.jpg,https://api.soundcloud.com/tracks/69208871/attachments,,64,True,2012/11/28 19:52:37 +0000,7072,https://api.soundcloud.com/tracks/69208871/download,True,191626,all,0,Trap,69208871,,,track,,,2016/12/07 15:31:26 +0000,all-rights-reserved,689,10191723,mp3,oh-ok-yeah-thats-cool-footwork,https://soundcloud.com/maddecent/oh-ok-yeah-thats-cool-footwork,0,,,,,,,99,public,finished,https://api.soundcloud.com/tracks/69208871/stream,True,,Djemba Djemba- Oh Ok Yeah That's Cool (FootwoRk Remix),,https://api.soundcloud.com/tracks/69208871,"{'permalink': 'maddecent', 'avatar_url': 'https://i1.sndcdn.com/avatars-000295911652-nf9tch-large.jpg', 'last_modified': '2017/11/29 20:29:44 +0000', 'username': 'Mad Decent', 'permalink_url': 'http://soundcloud.com/maddecent', 'id': 14730, 'uri': 'https://api.soundcloud.com/users/14730', 'kind': 'user'}",False,14730,,,https://w1.sndcdn.com/nqnPK3CWqd9H_m.png
11,https://i1.sndcdn.com/artworks-000105218044-p8coly-large.jpg,https://api.soundcloud.com/tracks/188870367/attachments,,109,True,2015/01/31 23:54:58 +0000,0,,False,4797680,all,0,DJ Spinn DJ Rashad Teklife Chicago Juke Footwork,188870367,,,track,,,2017/09/20 13:21:42 +0000,all-rights-reserved,1749,115138179,mp3,track-factory-dj-spinn-dj-rashad-jukefootwork-mix-2004,https://soundcloud.com/dj-spinn-1/track-factory-dj-spinn-dj-rashad-jukefootwork-mix-2004,0,,,,,,,219,public,finished,https://api.soundcloud.com/tracks/188870367/stream,True,,Track Factory - DJ Spinn & DJ Rashad Juke/Footwork Mix 2004,,https://api.soundcloud.com/tracks/188870367,"{'permalink': 'dj-spinn-1', 'avatar_url': 'https://i1.sndcdn.com/avatars-000043424336-w6x6f3-large.jpg', 'last_modified': '2017/08/10 23:10:17 +0000', 'username': 'DJ Spinn TekLife', 'permalink_url': 'http://soundcloud.com/dj-spinn-1', 'id': 1744164, 'uri': 'https://api.soundcloud.com/users/1744164', 'kind': 'user'}",False,1744164,,,https://w1.sndcdn.com/DQX40zPZKWhX_m.png
12,https://i1.sndcdn.com/artworks-000123274567-6hs00v-large.jpg,https://api.soundcloud.com/tracks/214762570/attachments,,16,True,2015/07/15 00:44:26 +0000,0,,False,222661,all,0,red bull,214762570,,,track,,,2016/11/22 23:48:23 +0000,all-rights-reserved,882,8904653,mp3,funky-bijou-krush-tiger-style-footwork,https://soundcloud.com/funkybijou/funky-bijou-krush-tiger-style-footwork,0,,https://stereophonk.bandcamp.com/album/the-soundtrack,,,,,48,public,finished,https://api.soundcloud.com/tracks/214762570/stream,True,"""bc one"" breakdance breakbeat funk ""groove "" kungfu ninja ""battle "" dance ""boty "" ibe r16 funkybijou",FUNKY BIJOU - KRUSH - Tiger Style Footwork -,,https://api.soundcloud.com/tracks/214762570,"{'permalink': 'funkybijou', 'avatar_url': 'https://i1.sndcdn.com/avatars-000333039715-74ibrf-large.jpg', 'last_modified': '2017/09/04 08:38:57 +0000', 'username': 'Funky Bijou', 'permalink_url': 'http://soundcloud.com/funkybijou', 'id': 15044448, 'uri': 'https://api.soundcloud.com/users/15044448', 'kind': 'user'}",False,15044448,,,https://w1.sndcdn.com/Nudo8pV2PA7V_m.png
13,,https://api.soundcloud.com/tracks/23916572/attachments,,124,True,2011/09/22 16:00:55 +0000,0,,False,288397,all,0,Juke,23916572,,,track,,,2017/06/28 15:37:33 +0000,all-rights-reserved,1246,4613933,mp3,footcrab-rashad-spinn-footwork,https://soundcloud.com/addisongroove/footcrab-rashad-spinn-footwork,0,,,,,,,104,public,finished,https://api.soundcloud.com/tracks/23916572/stream,True,juke footwork addison footcrab spinn rashad 808 909 insane,FOOTCRAB - RASHAD & SPINN FOOTWORK REMIX,,https://api.soundcloud.com/tracks/23916572,"{'permalink': 'addisongroove', 'avatar_url': 'https://i1.sndcdn.com/avatars-000323589219-tmz5g9-large.jpg', 'last_modified': '2017/07/13 00:39:50 +0000', 'username': 'Addison Groove', 'permalink_url': 'http://soundcloud.com/addisongroove', 'id': 53388, 'uri': 'https://api.soundcloud.com/users/53388', 'kind': 'user'}",False,53388,,,https://w1.sndcdn.com/Ir3mZJ7uBDfy_m.png
14,https://i1.sndcdn.com/artworks-000238567528-3ar92s-large.jpg,https://api.soundcloud.com/tracks/338046725/attachments,,1,True,2017/08/15 23:07:05 +0000,100,,False,190659,all,0,Dance & EDM,338046725,,,track,,,2017/08/25 05:20:41 +0000,all-rights-reserved,1610,4574215,mp3,jamila-woods-ft-chance-the-rapper-lsd-chicago-footwork-edition,https://soundcloud.com/fyamancrazy/jamila-woods-ft-chance-the-rapper-lsd-chicago-footwork-edition,0,,,,,,,160,public,finished,https://api.soundcloud.com/tracks/338046725/stream,True,"""jamila woods "" lsd chancetherapper footwork fya man fyamancrazy ""chance the rapper"" juke footwerk chicago dream LSD hitsonly",Jamila Woods ft. Chance the rapper - LSD (FYA MAN Chicago Juke/Footwork Edition),,https://api.soundcloud.com/tracks/338046725,"{'permalink': 'fyamancrazy', 'avatar_url': 'https://i1.sndcdn.com/avatars-000329942280-1251xo-large.jpg', 'last_modified': '2017/08/17 17:56:42 +0000', 'username': 'Fya Man', 'permalink_url': 'http://soundcloud.com/fyamancrazy', 'id': 58407297, 'uri': 'https://api.soundcloud.com/users/58407297', 'kind': 'user'}",False,58407297,,,https://w1.sndcdn.com/9ZvQ61SC9s6F_m.png
15,https://i1.sndcdn.com/artworks-000087386190-tugfg5-large.jpg,https://api.soundcloud.com/tracks/162084688/attachments,,35,True,2014/08/07 10:16:59 +0000,0,,False,254612,all,0,Grime,162084688,,,track,,,2016/01/30 19:22:19 +0000,all-rights-reserved,625,10186787,mp3,okmalumkoolkat-fancy-footwork,https://soundcloud.com/redbullmusicacademy/okmalumkoolkat-fancy-footwork,0,,https://itunes.apple.com/gb/album/holy-oxygen-i-ep/id898511992,,,,,156,public,finished,https://api.soundcloud.com/tracks/162084688/stream,True,"""Hip Hop"" Footwork Okmalumkoolkat ""Cid Rim"" ""The Clonious"" ""Affine Records"" ""South Africa"" Austria RBMA ""Red Bull Music Academy""",Okmalumkoolkat - Fancy Footwork (prod. by Cid Rim & The Clonious),original,https://api.soundcloud.com/tracks/162084688,"{'permalink': 'redbullmusicacademy', 'avatar_url': 'https://i1.sndcdn.com/avatars-000017970236-gdbubv-large.jpg', 'last_modified': '2017/11/24 12:30:37 +0000', 'username': 'Red Bull Music Academy', 'permalink_url': 'http://soundcloud.com/redbullmusicacademy', 'id': 2270353, 'uri': 'https://api.soundcloud.com/users/2270353', 'kind': 'user'}",False,2270353,,,https://w1.sndcdn.com/jUOlKy4HaIvC_m.png
16,,https://api.soundcloud.com/tracks/159562793/attachments,,28,True,2014/07/20 22:40:52 +0000,100,,False,2516741,all,0,House N Bass,159562793,,,track,,,2016/07/31 08:59:58 +0000,all-rights-reserved,1211,100573740,mp3,x5-dubs-footwork-mix-part-3,https://soundcloud.com/x5dubs-free-mixes/x5-dubs-footwork-mix-part-3,0,,,,,,,241,public,finished,https://api.soundcloud.com/tracks/159562793/stream,True,,x5 dubs - Footwork Mix Part 3 FREE DOWNLOAD,,https://api.soundcloud.com/tracks/159562793,"{'permalink': 'x5dubs-free-mixes', 'avatar_url': 'https://i1.sndcdn.com/avatars-000045498548-vxfrr0-large.jpg', 'last_modified': '2014/11/09 11:26:50 +0000', 'username': 'x5dubs free mixes', 'permalink_url': 'http://soundcloud.com/x5dubs-free-mixes', 'id': 35130705, 'uri': 'https://api.soundcloud.com/users/35130705', 'kind': 'user'}",False,35130705,,,https://w1.sndcdn.com/aKffFdqm2u14_m.png
17,https://i1.sndcdn.com/artworks-000037580380-ipz1xe-large.jpg,https://api.soundcloud.com/tracks/73652857/attachments,,148,True,2013/01/04 21:23:30 +0000,2191,https://api.soundcloud.com/tracks/73652857/download,True,5623540,all,0,House,73652857,,,track,,,2016/09/05 04:27:14 +0000,all-rights-reserved,808,224926739,mp3,cajmere-footwork-pt-1-12-29-12,https://soundcloud.com/cajmere-2/cajmere-footwork-pt-1-12-29-12,0,,,,,,,131,public,finished,https://api.soundcloud.com/tracks/73652857/stream,True,Cajmere house music chicago podcast mix House Music Cajual Chicago Live Podcast footwork toronto canada,"Cajmere Footwork Toronto, Canada  (12/29/12)",podcast,https://api.soundcloud.com/tracks/73652857,"{'permalink': 'cajmere-2', 'avatar_url': 'https://i1.sndcdn.com/avatars-000159039510-9a83fx-large.jpg', 'last_modified': '2015/12/02 18:15:50 +0000', 'username': 'Cajmere', 'permalink_url': 'http://soundcloud.com/cajmere-2', 'id': 20115756, 'uri': 'https://api.soundcloud.com/users/20115756', 'kind': 'user'}",False,20115756,,,https://w1.sndcdn.com/NkR2nzJbHkce_m.png
18,,https://api.soundcloud.com/tracks/240435238/attachments,,2,True,2016/01/05 01:30:06 +0000,0,,False,119990,all,0,dj telly tellz,240435238,,,track,,,2016/11/22 16:05:01 +0000,all-rights-reserved,812,1919424,mp3,footwork-challenge,https://soundcloud.com/djflash22/footwork-challenge,0,,,,,,,29,public,finished,https://api.soundcloud.com/tracks/240435238/stream,True,,Footwork challenge,,https://api.soundcloud.com/tracks/240435238,"{'permalink': 'djflash22', 'avatar_url': 'https://i1.sndcdn.com/avatars-000198314037-djbdfl-large.jpg', 'last_modified': '2016/09/18 15:56:11 +0000', 'username': 'Dj cypher 21', 'permalink_url': 'http://soundcloud.com/djflash22', 'id': 127624396, 'uri': 'https://api.soundcloud.com/users/127624396', 'kind': 'user'}",False,127624396,,,https://w1.sndcdn.com/uPkK1ugW415G_m.png
19,https://i1.sndcdn.com/artworks-000131072866-cm8bqx-large.jpg,https://api.soundcloud.com/tracks/226091278/attachments,,75,True,2015/09/29 11:56:39 +0000,1167,https://api.soundcloud.com/tracks/226091278/download,True,2712311,all,0,teklife,226091278,,,track,,,2016/11/15 19:21:58 +0000,all-rights-reserved,1112,108484500,mp3,addsion-groove-footwork-mix-2015,https://soundcloud.com/addisongroove/addsion-groove-footwork-mix-2015,0,,,,,,,168,public,finished,https://api.soundcloud.com/tracks/226091278/stream,True,"footwork juke spinn rashad taye earl ""dj khalib"" ""clap clap"" ""polish juke"" ""addison groove"" ""footwork mix""",Addison Groove Footwork Mix 2015,,https://api.soundcloud.com/tracks/226091278,"{'permalink': 'addisongroove', 'avatar_url': 'https://i1.sndcdn.com/avatars-000323589219-tmz5g9-large.jpg', 'last_modified': '2017/07/13 00:39:50 +0000', 'username': 'Addison Groove', 'permalink_url': 'http://soundcloud.com/addisongroove', 'id': 53388, 'uri': 'https://api.soundcloud.com/users/53388', 'kind': 'user'}",False,53388,,,https://w1.sndcdn.com/TznBm85YbIby_m.png
20,https://i1.sndcdn.com/artworks-000084041888-okvhi8-large.jpg,https://api.soundcloud.com/tracks/156984455/attachments,,53,True,2014/07/02 14:12:46 +0000,1310,,False,4729180,all,0,Footwork,156984455,,,track,,,2016/08/25 06:07:35 +0000,all-rights-reserved,622,189326589,mp3,dj-clent-history-of-footwork-music-vol-1,https://soundcloud.com/doandroidsdance/dj-clent-history-of-footwork-music-vol-1,0,,,,,,,92,public,finished,https://api.soundcloud.com/tracks/156984455/stream,True,"""DJ Clent"" ""Beatdown House"" ""Do Androids Dance""",DJ Clent - History of Footwork Music Vol. 1,recording,https://api.soundcloud.com/tracks/156984455,"{'permalink': 'doandroidsdance', 'avatar_url': 'https://i1.sndcdn.com/avatars-000029103317-awglyd-large.jpg', 'last_modified': '2017/05/12 13:53:24 +0000', 'username': 'DoAndroidsDance?', 'permalink_url': 'http://soundcloud.com/doandroidsdance', 'id': 26825982, 'uri': 'https://api.soundcloud.com/users/26825982', 'kind': 'user'}",False,26825982,,,https://w1.sndcdn.com/WF647biNdHTb_m.png
21,https://i1.sndcdn.com/artworks-000052616628-kq2p59-large.jpg,https://api.soundcloud.com/tracks/100485844/attachments,,7,True,2013/07/10 17:56:48 +0000,0,,False,353286,all,0,Soundtrack,100485844,,,track,,,2015/02/07 17:08:45 +0000,all-rights-reserved,518,8497152,mp3,fancy-footwork-guns-n-bombs,https://soundcloud.com/damianek/fancy-footwork-guns-n-bombs,0,,,,,,,60,public,finished,https://api.soundcloud.com/tracks/100485844/stream,True,Chromeo Fancy Footwork Remix Need for Speed Pro Street OST 2007 Hardcore Hardtrance Hard Rock Music Life Hardstyle NFS,Chromeo - Fancy Footwork (Guns 'N Bombs Remix),original,https://api.soundcloud.com/tracks/100485844,"{'permalink': 'damianek', 'avatar_url': 'https://i1.sndcdn.com/avatars-000047049980-3zibat-large.jpg', 'last_modified': '2017/04/08 07:03:22 +0000', 'username': 'Damianek OST', 'permalink_url': 'http://soundcloud.com/damianek', 'id': 47590045, 'uri': 'https://api.soundcloud.com/users/47590045', 'kind': 'user'}",False,47590045,,,https://w1.sndcdn.com/w1Yet5ySPyud_m.png
22,https://i1.sndcdn.com/artworks-000030551760-1yak88-large.jpg,https://api.soundcloud.com/tracks/60302331/attachments,,117,True,2012/09/18 15:43:11 +0000,3938,https://api.soundcloud.com/tracks/60302331/download,True,6142877,all,0,House,60302331,,,track,,,2016/04/06 21:26:33 +0000,all-rights-reserved,784,246282129,mp3,20120915-toronto,https://soundcloud.com/satoshitomiie/20120915-toronto,0,,,,,,,91,public,finished,https://api.soundcloud.com/tracks/60302331/stream,True,House Satoshi Tomiie Deep Tech Podcast SAWRECORDINGS,"Satoshi Tomiie at FOOTWORK (Toronto, CA) Sep'12",podcast,https://api.soundcloud.com/tracks/60302331,"{'permalink': 'satoshitomiie', 'avatar_url': 'https://i1.sndcdn.com/avatars-000312242848-tkguzr-large.jpg', 'last_modified': '2017/11/02 15:19:24 +0000', 'username': 'Satoshi Tomiie', 'permalink_url': 'http://soundcloud.com/satoshitomiie', 'id': 220081, 'uri': 'https://api.soundcloud.com/users/220081', 'kind': 'user'}",False,220081,,,https://w1.sndcdn.com/priSlPRgt2ns_m.png
23,https://i1.sndcdn.com/artworks-000160413605-t0t2nf-large.jpg,https://api.soundcloud.com/tracks/261493303/attachments,,31,True,2016/04/29 13:18:08 +0000,0,,False,379568,all,0,NUDISCO,261493303,,,track,,,2017/06/08 07:30:38 +0000,all-rights-reserved,921,15181401,mp3,chromeo-fancy-footwork-sharam-jey-remix,https://soundcloud.com/sharamjey/chromeo-fancy-footwork-sharam-jey-remix,0,,,,,,,154,public,finished,https://api.soundcloud.com/tracks/261493303/stream,True,SHARAMJEY Remix Nudisco DEEPHOUSE,Chromeo - Fancy Footwork (Sharam Jey Remix),,https://api.soundcloud.com/tracks/261493303,"{'permalink': 'sharamjey', 'avatar_url': 'https://i1.sndcdn.com/avatars-000212889479-cbvx8s-large.jpg', 'last_modified': '2016/11/21 14:13:23 +0000', 'username': 'Sharam Jey', 'permalink_url': 'http://soundcloud.com/sharamjey', 'id': 183584, 'uri': 'https://api.soundcloud.com/users/183584', 'kind': 'user'}",False,183584,,,https://w1.sndcdn.com/liqnaS2fpIw8_m.png
24,https://i1.sndcdn.com/artworks-000248829950-13mnyj-large.jpg,https://api.soundcloud.com/tracks/348566347/attachments,,11,True,2017/10/25 18:51:13 +0000,0,,False,132139,all,0,Dance & EDM,348566347,,,track,,,2017/10/26 16:52:53 +0000,all-rights-reserved,208,7053976,mp3,alex-roch-footwork-original-mix-jersey-terror,https://soundcloud.com/jerseyterror/alex-roch-footwork-original-mix-jersey-terror,0,Free Download,https://hypeddit.com/track/sc/bf2vaf,,,,,51,public,finished,https://api.soundcloud.com/tracks/348566347/stream,True,JerseyTerror,Alex Roch - Footwork [Jersey Terror],,https://api.soundcloud.com/tracks/348566347,"{'permalink': 'jerseyterror', 'avatar_url': 'https://i1.sndcdn.com/avatars-000330607643-k4c7sa-large.jpg', 'last_modified': '2017/11/28 13:50:26 +0000', 'username': 'Jersey Terror', 'permalink_url': 'http://soundcloud.com/jerseyterror', 'id': 327470373, 'uri': 'https://api.soundcloud.com/users/327470373', 'kind': 'user'}",False,327470373,,,https://w1.sndcdn.com/VZfpRjesBJT0_m.png
